,admin_id,gid,admin_name,ctry_id,ctry_name,prod.barley.sum,prod.cabbage.sum,prod.carrot.sum,prod.chickpea.sum,prod.cotton.sum,prod.cowpea.sum,prod.groundnut.sum,prod.maize.sum,prod.millet.sum,prod.oats.sum,prod.onion.sum,prod.pigeonpea.sum,prod.rapeseed.sum,prod.rice.sum,prod.rye.sum,prod.sorghum.sum,prod.soybean.sum,prod.sugarbeet.sum,prod.sunflower.sum,prod.sweetpotato.sum,prod.tobacco.sum,prod.tomato.sum,prod.wheat.sum,prod.whitepotato.sum,prod.yam.sum,prod.rank.1,prod.rank.2,prod.rank.3,prod.rank.4,prod.rank.5,prod.sums,prod.barley.prop,prod.cabbage.prop,prod.carrot.prop,prod.chickpea.prop,prod.cotton.prop,prod.cowpea.prop,prod.groundnut.prop,prod.maize.prop,prod.millet.prop,prod.oats.prop,prod.onion.prop,prod.pigeonpea.prop,prod.rapeseed.prop,prod.rice.prop,prod.rye.prop,prod.sorghum.prop,prod.soybean.prop,prod.sugarbeet.prop,prod.sunflower.prop,prod.sweetpotato.prop,prod.tobacco.prop,prod.tomato.prop,prod.wheat.prop,prod.whitepotato.prop,prod.yam.prop,prod.sumprops
256,1977,31846,Kogi,170,NIGERIA,0,0,12338.16348,0,14504.5329,38329.62424,80186.83817,218600.2889,34547.43214,0,32052.70909,0,0,223551.3952,0,129212.5794,51567.94091,0,0,120360.79,419.1315462,0,158.1539293,38129.53151,1758614.311,yam,rice,maize,sorghum,sweetpotato,2752573.422,0,0,0.00448241,0,0.005269445,0.013925014,0.029131589,0.079416697,0.012550958,0,0.011644634,0,0,0.081215416,0,0.046942464,0.018734447,0,0,0.043726641,0.000152269,0,5.75E-05,0.013852321,0.638898238,1
257,1978,31298,Kwara,170,NIGERIA,0,0,7274.44517,0,17700.37668,4240.55993,48671.26465,144233.3764,16696.26134,0,18944.4641,0,0,70805.58452,0,85650.08786,21528.03536,0,0,71232.02127,511.4081941,1828.224135,105.2710587,16461.70821,647163.5759,yam,maize,sorghum,sweetpotato,rice,1173046.665,0,0,0.006201326,0,0.015089235,0.003614997,0.041491329,0.122956214,0.014233246,0,0.016149796,0,0,0.060360416,0,0.073015073,0.018352241,0,0,0.060723945,0.000435966,0.001558526,8.97E-05,0.014033294,0.551694656,1
258,1979,31894,Lagos,170,NIGERIA,0,0,217.8598219,0,9.307426453,447.5343947,3.430619001,13275.83598,0,0,574.5535669,0,0,7787.69413,0,0,373.0791929,0,0,2173.065079,0,37.50256729,0,0.035205413,156785.8743,yam,maize,rice,sweetpotato,onion,181685.7723,0,0,0.001199102,0,5.12E-05,0.002463233,1.89E-05,0.073070312,0,0,0.003162348,0,0,0.042863533,0,0,0.002053431,0,0,0.011960568,0,0.000206414,0,1.94E-07,0.862950755,1
259,1980,31349,Nasarawa,170,NIGERIA,0,0,6081.277104,0,5205.809298,124386.9507,23287.77982,86845.23775,38029.55716,0,15798.2512,0,0,23244.93141,0,83158.67545,10793.86037,0,0,59323.84661,0,0,336.804492,55675.44039,276802.6658,yam,cowpea,maize,sorghum,sweetpotato,808971.0876,0,0,0.007517298,0,0.006435099,0.153759452,0.028786912,0.107352709,0.047009785,0,0.019528821,0,0,0.028733946,0,0.102795609,0.013342702,0,0,0.073332468,0,0,0.000416337,0.068822534,0.342166327,1
260,1981,31176,Niger,170,NIGERIA,0,0,8681.86695,0,14813.34958,739419.876,77441.94937,115742.796,99455.86046,0,22566.06458,0,0,67506.04116,0,216264.3808,7669.803984,0,0,84761.16983,75.36570641,0,151.3276293,329.1219552,316159.6534,cowpea,yam,sorghum,maize,millet,1771038.627,0,0,0.004902133,0,0.008364216,0.417506352,0.043726855,0.065353061,0.056156799,0,0.012741712,0,0,0.03811664,0,0.122111611,0.004330681,0,0,0.047859583,4.26E-05,0,8.54E-05,0.000185836,0.17851652,1
261,1982,31904,Ogun,170,NIGERIA,0,0,5770.205132,0,341.1368406,7635.458368,128.9792423,172217.4016,2.07384038,0,14983.43939,0,0,32980.85687,0,2481.193415,5003.863927,0,0,56269.06267,0,15583.29054,0.268680215,53.24240082,1113077.64,yam,maize,sweetpotato,rice,tomato,1426528.113,0,0,0.004044929,0,0.000239138,0.005352477,9.04E-05,0.120724856,1.45E-06,0,0.010503431,0,0,0.023119668,0,0.001739323,0.003507722,0,0,0.039444763,0,0.010923928,1.88E-07,3.73E-05,0.780270385,1
262,1983,32108,Ondo,170,NIGERIA,0,0,5705.113269,0,1223.945629,135218.1448,0,77205.14295,0,0,14821.0338,0,0,23909.69601,0,23373.70358,3200.010426,0,0,55654.30877,0,0,0.010043319,0,747848.5819,yam,cowpea,maize,sweetpotato,rice,1088159.691,0,0,0.005242901,0,0.001124785,0.124263144,0,0.070950196,0,0,0.013620275,0,0,0.021972599,0,0.021480031,0.002940754,0,0,0.05114535,0,0,9.23E-09,0,0.687259956,1
263,1984,31678,Osun,170,NIGERIA,0,0,2629.598284,0,2437.839891,1036.110433,458.362915,82925.20897,155.7505531,0,6831.304189,0,0,9955.448939,0,16373.94353,4113.072975,0,0,25652.15881,4.860297203,0,3.127116065,156.4435825,567576.765,yam,maize,sweetpotato,sorghum,rice,720309.9954,0,0,0.003650648,0,0.003384432,0.001438423,0.000636341,0.115124335,0.000216227,0,0.009483839,0,0,0.013821062,0,0.022731801,0.005710143,0,0,0.035612665,6.75E-06,0,4.34E-06,0.000217189,0.787961806,1
264,1985,31647,Oyo,170,NIGERIA,0,0,9266.486403,0,8539.18449,205.6371083,853.6486597,296438.224,253.7711086,0,24111.95209,0,0,34570.84865,0,56203.87231,14328.39396,0,0,90613.24228,8.483481027,39.05317307,9.195288623,250.458712,2026820.327,yam,maize,sweetpotato,sorghum,rice,2562512.779,0,0,0.003616172,0,0.003332348,8.02E-05,0.00033313,0.115682632,9.90E-05,0,0.009409495,0,0,0.013490996,0,0.021933109,0.00559154,0,0,0.035361089,3.31E-06,1.52E-05,3.59E-06,9.77E-05,0.79095033,1
265,1986,31078,Plateau,170,NIGERIA,0,0,9103.826974,0,8106.33888,185747.9458,34446.30312,131272.2305,61035.96148,0,23650.38499,0,0,34081.56168,0,129747.5993,15648.68574,0,0,88809.31216,0,0,493.6192044,82669.82283,395931.2633,yam,cowpea,maize,sorghum,sweetpotato,1200744.856,0,0,0.007581816,0,0.006751092,0.154693934,0.028687446,0.109325666,0.050831749,0,0.019696428,0,0,0.028383683,0,0.108055928,0.013032482,0,0,0.073961851,0,0,0.000411094,0.068848784,0.329738047,1
266,1987,32764,Rivers,170,NIGERIA,0,0,994.206469,0,0,129738.2091,0,27855.54428,0,0,2582.800219,0,0,25742.03561,0,0,4167.037666,0,0,9698.645916,0,0,0,611.4230213,268626.2923,yam,cowpea,maize,rice,sweetpotato,470016.1945,0,0,0.00211526,0,0,0.276029232,0,0.059265073,0,0,0.00549513,0,0,0.054768401,0,0,0.008865732,0,0,0.020634706,0,0,0,0.001300855,0.57152561,1
267,1988,29695,Sokoto,170,NIGERIA,0,36.4312973,6096.935097,0.050315809,32927.88956,2006.181021,146835.2137,80549.95986,475811.2094,0,15908.34964,0,0,22842.79953,0,499036.1633,0,0,0,59444.22905,1694.259323,3979.305851,954.9247951,3636.543241,0,sorghum,millet,groundnut,maize,sweetpotato,1351760.445,0,2.70E-05,0.004510367,3.72E-08,0.024359264,0.001484125,0.108625174,0.059588931,0.351993736,0,0.011768616,0,0,0.016898556,0,0.369175001,0,0,0,0.043975417,0.001253372,0.002943795,0.00070643,0.002690228,0,1
268,1989,31294,Taraba,170,NIGERIA,0,62.50137556,10966.08248,0,29600.23264,19952.33307,200575.8834,342368.7131,83872.23167,0,28588.57657,0,0,123885.1577,0,423798.9112,19855.39532,0,0,107625.2931,0,0,542.8882993,65769.24984,437289.7992,yam,sorghum,maize,groundnut,rice,1894753.249,0,3.30E-05,0.005787605,0,0.01562221,0.010530307,0.105858577,0.180693034,0.044265517,0,0.015088285,0,0,0.065383267,0,0.223669711,0.010479146,0,0,0.056801746,0,0,0.000286522,0.034711248,0.23078984,1
269,1990,29073,Yobe,170,NIGERIA,0,34.87125778,7494.898797,0.04816122,5252.881609,2917.054917,132227.1429,79738.10461,382197.7526,0,19537.07832,0,0,38498.78372,0,343684.8186,11.647892,0,0,73082.97809,0,16283.47274,1590.71774,7282.005099,0,millet,sorghum,groundnut,maize,sweetpotato,1109834.257,0,3.14E-05,0.006753169,4.34E-08,0.004733033,0.00262837,0.119141342,0.071846858,0.344373721,0,0.0176036,0,0,0.034688769,0,0.309672202,1.05E-05,0,0,0.065850353,0,0.014671986,0.001433293,0.006561345,0,1
270,1991,30134,Zamfara,170,NIGERIA,0,0,4548.492551,0,24646.23427,838.1150971,110083.5879,60132.6285,355136.9282,0,11816.30551,0,0,17350.4948,0,372826.901,11.6012516,0,0,44371.28414,1263.730892,717.3065186,724.6362006,2724.509627,0,sorghum,millet,groundnut,maize,sweetpotato,1007192.757,0,0,0.00451601,0,0.024470226,0.00083213,0.109297438,0.059703198,0.352600757,0,0.011731921,0,0,0.017226588,0,0.370164399,1.15E-05,0,0,0.044054411,0.001254706,0.000712184,0.000719461,0.002705053,0,1
271,2099,39659,Alto Paraguay,182,PARAGUAY,75.29419804,17.03344125,1174.752648,0.385428118,251.0117156,0,984.7868007,8025.366894,0,4.530195549,1228.762915,0,0.155440174,3693.855068,0.237870349,1184.953451,52305.03011,0,1748.768405,3461.270387,45.94832038,1418.916089,1006.761926,400.943382,0.963264465,soybean,maize,rice,sweetpotato,sunflower,77029.72795,0.000977469,0.000221128,0.01525064,5.00E-06,0.003258634,0,0.012784503,0.104185321,0,5.88E-05,0.015951801,0,2.02E-06,0.04795363,3.09E-06,0.015383067,0.67902395,0,0.022702513,0.044934215,0.000596501,0.01842037,0.013069784,0.005205047,1.25E-05,1
272,2100,40018,Alto Parana,182,PARAGUAY,0,0,527.0507574,0,20712.21156,0,7385.23605,180735.5338,0.988792002,7.170187473,6049.171311,0,0,19180.7569,2.402204752,7587.918808,1361288.262,0,11722.46721,26814.06346,288.0861845,1506.051568,79392.15922,22.44340188,0,soybean,maize,wheat,sweetpotato,cotton,1723221.973,0,0,0.000305852,0,0.012019468,0,0.004285714,0.104882329,5.74E-07,4.16E-06,0.003510384,0,0,0.011130752,1.39E-06,0.004403332,0.789966866,0,0.006802645,0.015560423,0.000167179,0.000873974,0.046071928,1.30E-05,0,1
273,2101,39762,Amambay,182,PARAGUAY,0,0,94.2048092,0,1105.465539,0,720.7660866,24914.27353,0,0,618.6855774,0,0.179581329,1774.760735,0,560.6355009,77337.41889,0,1101.802833,1821.591911,17.34188815,715.4441081,7100.453626,8.521529419,1.112867355,soybean,maize,wheat,sweetpotato,rice,117892.659,0,0,0.000799073,0,0.009376882,0,0.006113749,0.211330152,0,0,0.005247872,0,1.52E-06,0.015054039,0,0.004755474,0.655998597,0,0.009345814,0.015451275,0.000147099,0.006068606,0.060228123,7.23E-05,9.44E-06,1
274,2102,39931,Asuncion,182,PARAGUAY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,barley,cabbage,carrot,chickpea,cotton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2103,39682,Boqueron,182,PARAGUAY,0,0,66.05422789,0,21.22009423,0,207.2707427,1082.761163,0.086249441,1.059387849,243.5471814,0,0,721.9824465,0.164691103,176.3189872,3125.821463,0,345.0225706,718.5327603,2.304193747,70.40631025,65.31871798,23.19606884,0,soybean,maize,rice,sweetpotato,sunflower,6871.067256,0,0,0.009613387,0,0.003088326,0,0.030165728,0.157582676,1.26E-05,0.000154181,0.035445321,0,0,0.105075736,2.40E-05,0.025661077,0.454925173,0,0.050213825,0.104573676,0.000335347,0.010246779,0.009506342,0.003375905,0,1
276,2104,39960,Caaguazu,182,PARAGUAY,0,0,5132.172871,0,40739.4456,0,2681.440663,89826.73627,0,0,2656.0822,0,0,7875.146878,0,2215.542898,124267.2816,0,5102.136317,11751.06518,1099.646175,11274.90051,11225.30091,295.3376263,0,soybean,maize,cotton,sweetpotato,tomato,316142.2357,0,0,0.016233746,0,0.128864293,0,0.008481754,0.284133931,0,0,0.008401542,0,0,0.024910139,0,0.007008057,0.393073964,0,0.016138737,0.037170184,0.003478327,0.035664012,0.035507122,0.000934192,0,1
277,2105,40019,Caazapa,182,PARAGUAY,0,0,1004.916014,0,13164.08991,0,3437.912707,64493.53881,0,0,4235.73093,0,0,15423.85084,0,4366.373041,44962.95188,0,7352.500415,12123.80104,606.2707677,894.6503198,524.8161953,55.99330811,0,maize,soybean,rice,cotton,sweetpotato,172647.3962,0,0,0.005820627,0,0.076248413,0,0.019912914,0.373556394,0,0,0.024533998,0,0,0.089337292,0,0.025290697,0.260432262,0,0.042586802,0.070222901,0.003511613,0.005181951,0.003039815,0.000324322,0,1
278,2106,39877,Canindeyu,182,PARAGUAY,0,0,56.25918547,0,20391.24604,0,2795.651241,88103.13842,0,0,3016.744235,0,0.160698488,8466.260004,0,2401.175173,276274.2717,0,5761.100708,12949.50841,1921.985175,609.3664442,52005.01064,52.45286371,0.995850146,soybean,maize,wheat,cotton,sweetpotato,474805.3267,0,0,0.000118489,0,0.04294654,0,0.005887995,0.18555634,0,0,0.006353644,0,3.38E-07,0.017831013,0,0.005057178,0.581868518,0,0.012133606,0.027273301,0.004047944,0.001283403,0.109529122,0.000110472,2.10E-06,1
279,2107,40003,Central,182,PARAGUAY,0,0,514.2150897,0,809.6562891,0,91.47256184,2715.856479,0,0,110.2036337,0,0,571.2780136,0,101.6519628,279.6519517,0,189.6688162,340.6412503,40.14876793,16852.98196,35.53239261,87.30003438,0,tomato,maize,cotton,rice,carrot,22740.2592,0,0,0.022612543,0,0.035604532,0,0.004022494,0.119429443,0,0,0.004846191,0,0,0.025121878,0,0.004470132,0.012297659,0,0.008340662,0.014979656,0.001765537,0.741107734,0.001562532,0.003839008,0,1
280,2108,39778,Concepcion,182,PARAGUAY,0,0,143.0643057,0,7854.840341,0,644.2893439,26999.77538,0,0,719.248098,0,0.056493208,1880.923502,0,653.4972864,3305.085096,0,1213.758943,2044.83149,386.267704,1423.148293,108.751777,5.221051561,0.350089014,maize,cotton,soybean,sweetpotato,rice,47383.10919,0,0,0.00301931,0,0.165773004,0,0.013597448,0.569818567,0,0,0.01517942,0,1.19E-06,0.039696076,0,0.013791777,0.06975239,0,0.025615857,0.043155283,0.008152013,0.030034928,0.002295159,0.000110188,7.39E-06,1
281,2109,39889,Cordillera,182,PARAGUAY,0,0,1255.875519,0,3150.172353,0,231.4074239,14965.67505,0,0,286.2013322,0,0,1342.128721,0,203.788239,10255.65954,0,485.1473872,843.9154733,417.8751943,4098.449988,2107.987363,80.17179062,0,maize,soybean,tomato,cotton,wheat,39724.45538,0,0,0.031614669,0,0.07930058,0,0.005825314,0.376737073,0,0,0.007204663,0,0,0.033785957,0,0.005130045,0.258169922,0,0.012212814,0.02124423,0.010519344,0.103171962,0.05306523,0.002018197,0,1
282,2110,40034,Guaira,182,PARAGUAY,0,0,91.42284941,0,5774.839962,0,658.8851999,21056.42102,0,0,613.4622242,0,0,1471.809509,0,807.613286,417.9177893,0,1414.409892,2182.636214,91.72006021,2533.300126,270.6494702,19.8875585,0,maize,cotton,tomato,sweetpotato,rice,37404.97516,0,0,0.002444136,0,0.154386948,0,0.017614908,0.562931025,0,0,0.016400552,0,0,0.039347961,0,0.021591066,0.011172786,0,0.037813416,0.058351495,0.002452082,0.067726288,0.007235654,0.000531682,0,1
283,2111,40104,Itapua,182,PARAGUAY,0,0,7893.561899,0,29810.41319,0,4180.612242,162154.0115,0,0,5705.053699,0,0,23985.65354,0,5758.00724,986057.7429,0,9877.233413,14124.1478,822.8257367,2918.076418,87658.07979,40.22979723,0,soybean,maize,wheat,cotton,rice,1340985.649,0,0,0.005886388,0,0.022230225,0,0.003117567,0.120921511,0,0,0.004254373,0,0,0.017886585,0,0.004293862,0.735323114,0,0.007365652,0.010532661,0.000613598,0.002176068,0.065368395,3.00E-05,0,1
284,2112,40049,Misiones,182,PARAGUAY,0,0,101.2075108,0,4836.960374,0,964.6456631,15130.39915,0,0,2488.478471,0,0,5498.190684,0,1097.036592,504.2815779,0,2339.60524,2330.782326,207.4572667,879.095895,811.6395915,109.8329816,0,maize,rice,cotton,onion,sunflower,37299.61332,0,0,0.002713366,0,0.129678566,0,0.025862082,0.405644933,0,0,0.066715932,0,0,0.147406104,0,0.029411474,0.013519754,0,0.062724651,0.06248811,0.005561915,0.023568499,0.02176,0.002944614,0,1
285,2113,39980,Neembucu,182,PARAGUAY,0,0,43.36888438,0,2054.042363,0,154.0125197,4119.078462,0.147513859,1.841069937,224.8446946,0,0,878.6058465,0.285689618,257.1193132,63.94733933,0,386.1462792,399.8045746,124.297633,515.5006994,4.808981635,10.36374107,0,maize,cotton,rice,tomato,sweetpotato,9238.215605,0,0,0.004694509,0,0.222341895,0,0.016671241,0.445873818,1.60E-05,0.000199288,0.024338542,0,0,0.095105579,3.09E-05,0.02783214,0.006922044,0,0.041798795,0.043277251,0.013454723,0.055800895,0.000520553,0.001121834,0,1
286,2114,40051,Paraguari,182,PARAGUAY,0,0,511.2647614,0,8048.705788,0,1175.625464,25273.28531,0,0,2485.29331,0,0,6608.064218,0,1667.481753,2067.849207,0,2694.534644,3836.417809,160.197304,5235.899737,491.6915813,79.4548386,0,maize,cotton,rice,tomato,sweetpotato,60335.76572,0,0,0.00847366,0,0.133398585,0,0.019484719,0.418877344,0,0,0.041191046,0,0,0.109521511,0,0.027636705,0.034272362,0,0.044658995,0.063584472,0.002655097,0.08677937,0.008149256,0.001316878,0,1
287,2115,39608,Presidente Hayes,182,PARAGUAY,0,0,94.57157893,0,2650.940743,0,95.4184447,1940.16027,0.21287604,2.614721805,114.7842548,0,0,425.3160978,0.406481355,107.023769,1572.92185,0,192.0525058,373.361967,13.99862708,378.5625926,535.1441232,0.283882296,0,cotton,maize,soybean,wheat,rice,8497.774785,0,0,0.011128982,0,0.311957049,0,0.011228639,0.22831392,2.51E-05,0.000307695,0.013507566,0,0,0.050050291,4.78E-05,0.012594329,0.185098086,0,0.022600329,0.043936439,0.001647329,0.044548438,0.062974618,3.34E-05,0,1
288,2116,39788,San Pedro,182,PARAGUAY,0,0,499.1834882,0,32902.37961,0,1835.372141,84328.6971,0,0,1938.917872,0,0,8024.01194,0,1580.408269,48693.23023,0,3433.024215,7201.531846,4493.925727,2247.074584,10002.40146,22.55269165,0,maize,soybean,cotton,wheat,rice,207202.7112,0,0,0.002409155,0,0.158793191,0,0.008857858,0.406986456,0,0,0.009357589,0,0,0.03872542,0,0.007627353,0.235002862,0,0.016568433,0.034755973,0.021688547,0.010844813,0.048273507,0.000108844,0,1
289,2117,36321,Amazonas,183,PERU,151.2672259,749.7313009,2391.105821,63.39441819,2206.102895,0,123.9693862,14414.87689,0,126.0257654,6303.689302,0,0,26181.02588,1.413013018,3.986576051,52.24818524,0.366610616,0,3876.248826,211.7661722,118.0713394,1481.407081,16842.74163,0,rice,whitepotato,maize,onion,sweetpotato,75299.43831,0.002008876,0.009956665,0.03175463,0.000841898,0.029297734,0,0.001646352,0.191434056,0,0.001673661,0.083714958,0,0,0.34769218,1.88E-05,5.29E-05,0.000693872,4.87E-06,0,0.051477792,0.002812321,0.001568024,0.019673548,0.223676856,0,1
290,2118,36993,Ancash,183,PERU,14247.66323,2919.938828,9322.076424,247.4445422,8406.088858,0,479.895271,92312.69856,0,660.7679781,24604.90278,0,0,120025.1559,5.485367878,16.69733016,211.5210906,0,0,15128.85726,823.9694087,6961.531095,10827.66874,353077.9551,0,whitepotato,rice,maize,onion,sweetpotato,660280.3177,0.021578204,0.004422271,0.014118362,0.000374757,0.012731091,0,0.000726805,0.139808345,0,0.001000739,0.037264329,0,0,0.181779091,8.31E-06,2.53E-05,0.00032035,0,0,0.022912779,0.001247908,0.010543296,0.016398594,0.534739482,0,1
291,2119,38004,Apurimac,183,PERU,6154.279827,1175.310274,3752.247171,99.59938691,3383.551245,0,193.1635806,79540.4548,0,265.9670093,9903.767526,0,0,48311.56007,2.207926116,6.720874999,85.13976705,0,0,6089.545887,331.6575369,134.2864,4358.266062,124610.5029,0,whitepotato,maize,rice,onion,barley,288398.2282,0.02133952,0.004075303,0.013010646,0.000345354,0.011732219,0,0.000669781,0.275800775,0,0.000922221,0.034340598,0,0,0.167516841,7.66E-06,2.33E-05,0.000295216,0,0,0.02111506,0.001149999,0.000465628,0.015111972,0.432077907,0,1
292,2120,38784,Arequipa,183,PERU,3241.75566,831.6042798,2654.945552,70.472689,2394.070528,0,136.6751092,23007.42997,0,188.1880107,7007.524419,0,0,27611.4788,1.562243473,4.755432277,60.24161969,0,0,4308.728116,234.6680975,7.634571762,2721.724845,41892.37211,0,whitepotato,rice,maize,onion,sweetpotato,116375.8321,0.027855918,0.00714585,0.022813547,0.000605561,0.020571888,0,0.001174429,0.197699381,0,0.001617071,0.060214602,0,0,0.237261279,1.34E-05,4.09E-05,0.000517647,0,0,0.037024252,0.002016468,6.56E-05,0.023387372,0.359974845,0,1
293,2121,38206,Ayacucho,183,PERU,11641.29785,1645.982872,5254.897154,139.4856201,4738.550743,0,270.5191582,62203.30778,0,372.477935,13869.89637,0,0,67658.73027,3.092126941,9.412361485,119.2354059,0,0,8528.206143,464.4753293,315.55522,6103.606378,80984.27972,0,whitepotato,rice,maize,onion,barley,264323.0084,0.044041939,0.006227165,0.019880589,0.000527709,0.017927122,0,0.001023442,0.235330659,0,0.001409177,0.052473284,0,0,0.255969886,1.17E-05,3.56E-05,0.000451097,0,0,0.032264335,0.001757226,0.001193824,0.023091468,0.30638377,0,1
294,2122,36128,Cajamarca,183,PERU,13847.61401,4693.172846,14983.23036,397.7138146,13510.97766,0,771.3283019,80014.53173,0,966.7542575,39547.08294,0,0,178616.1689,8.816547486,26.83736257,339.9746022,0,0,24316.38017,1324.353382,19688.96826,13126.45032,196651.4201,0,whitepotato,rice,maize,onion,sweetpotato,602831.7756,0.022970942,0.007785211,0.024854745,0.000659743,0.022412517,0,0.001279508,0.132731112,0,0.001603688,0.065602187,0,0,0.296295212,1.46E-05,4.45E-05,0.000563963,0,0,0.040336925,0.002196887,0.0326608,0.021774649,0.326212765,0,1
295,2123,37560,Callao,183,PERU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,barley,cabbage,carrot,chickpea,cotton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,2124,37438,Cusco,183,PERU,16252.32943,2875.721919,9180.911354,243.6974669,8278.794709,0,476.310481,81635.60133,0,650.7619135,24232.30858,0,0,88308.53379,5.402302397,16.44448103,208.318007,0,0,14653.03044,811.4919632,64.92302603,9509.790742,259969.5092,0,whitepotato,rice,maize,onion,barley,517373.8812,0.031413123,0.005558305,0.017745216,0.000471028,0.016001571,0,0.000920631,0.157788409,0,0.001257817,0.046837132,0,0,0.170686107,1.04E-05,3.18E-05,0.000402645,0,0,0.028321937,0.001568483,0.000125486,0.018380887,0.502478998,0,1
297,2125,37068,Huánuco,183,PERU,8033.032531,3486.430851,11130.63548,295.4508075,10036.93889,0,560.5050284,67507.29508,0,788.9623714,29378.45537,0,0,130362.7482,6.549574105,19.93674892,252.5579147,0,0,17425.54069,983.8262201,1277.468152,12928.32511,276165.4548,0,whitepotato,rice,maize,onion,sweetpotato,570640.1138,0.014077231,0.006109684,0.019505526,0.000517753,0.017588912,0,0.000982239,0.118300998,0,0.001382592,0.051483334,0,0,0.228450025,1.15E-05,3.49E-05,0.000442587,0,0,0.030536831,0.001724075,0.002238658,0.022655829,0.483957311,0,1
298,2126,37580,Huancavelica,183,PERU,18784.24063,1984.716167,6336.323078,168.1909142,5713.715656,0,326.1903612,37676.22058,0,449.1316336,16724.23678,0,0,81582.48528,3.728467859,11.34936832,143.7733296,0,0,10283.25912,560.0615304,9973.466031,7359.691433,159027.9848,0,whitepotato,rice,maize,barley,onion,357108.7651,0.052600895,0.005557736,0.017743398,0.00047098,0.015999931,0,0.00091342,0.105503489,0,0.001257689,0.046832333,0,0,0.228452766,1.04E-05,3.18E-05,0.000402604,0,0,0.028795874,0.001568322,0.027928371,0.020609103,0.445320867,0,1
299,2127,37803,Ica,183,PERU,604.6696781,913.3493352,2915.921506,77.40001644,2629.402948,0,150.1100025,13347.993,0,206.6865204,7696.350183,0,0,37543.55894,1.715808914,5.222881794,66.1632514,0,0,4732.267603,257.7355109,59.79366315,3386.866874,22659.14235,0,rice,whitepotato,maize,onion,sweetpotato,97254.35008,0.006217405,0.009391347,0.029982428,0.000795851,0.027036353,0,0.001543479,0.137248288,0,0.002125216,0.079136308,0,0,0.386034752,1.76E-05,5.37E-05,0.000680311,0,0,0.048658673,0.002650118,0.000614817,0.034824837,0.232988471,0,1
300,2128,37637,Junin,183,PERU,18914.67908,2461.889757,7859.727838,208.6280638,7087.430711,0,387.5956153,60079.1353,0,557.1136968,20745.14632,0,0,82406.70125,4.62488144,14.07802999,178.3399022,0,0,12755.60246,694.7138161,4065.861228,9129.138819,328209.7376,0,whitepotato,rice,maize,onion,barley,555760.1444,0.034033889,0.00442977,0.014142302,0.000375392,0.012752679,0,0.000697415,0.108102634,0,0.001002435,0.037327517,0,0,0.148277458,8.32E-06,2.53E-05,0.000320894,0,0,0.022951632,0.001250025,0.007315856,0.016426401,0.590560048,0,1
301,2129,36864,La Libertad,183,PERU,8677.412566,4050.781245,12932.35728,343.2755862,11661.62341,0,665.7505069,61141.31391,0,916.6721182,34133.96136,0,0,166508.8488,7.609757071,23.1639208,293.4395939,0,0,20988.00523,1143.078685,59862.70951,15021.03982,191647.9765,0,whitepotato,rice,maize,tomato,onion,590019.0198,0.014707005,0.00686551,0.021918543,0.000581804,0.019764826,0,0.001128354,0.103626005,0,0.001553631,0.057852307,0,0,0.28220929,1.29E-05,3.93E-05,0.000497339,0,0,0.035571743,0.001937359,0.101458949,0.025458569,0.324816608,0,1
302,2130,36366,Lambayeque,183,PERU,122.1857401,1717.631868,5483.640735,145.5573765,4944.818026,0,282.2947522,18870.42093,0,370.1583344,14473.64747,0,0,62114.6057,3.226726037,9.822077836,124.4256775,0,0,8899.435522,484.6937516,26499.95214,3830.127646,3248.407264,0,rice,tomato,maize,onion,sweetpotato,151625.0517,0.000805841,0.011328154,0.036165796,0.000959982,0.032612144,0,0.001861795,0.124454506,0,0.002441274,0.095456835,0,0,0.409659255,2.13E-05,6.48E-05,0.000820614,0,0,0.058693701,0.00319666,0.174772914,0.02526052,0.021423948,0,1
303,2131,37520,Lima,183,PERU,1219.716457,1521.707435,4858.140476,128.9541399,4380.779383,0,250.0943485,38514.02192,0,344.3550022,12822.68774,0,0,62550.34223,2.858664334,8.701706791,110.2328629,0,0,7884.307081,429.4063837,1142.795554,5642.770269,128128.5492,0,whitepotato,rice,maize,onion,sweetpotato,269940.4209,0.004518465,0.005637197,0.017997084,0.000477713,0.01622869,0,0.00092648,0.142676009,0,0.00127567,0.047501918,0,0,0.231719066,1.06E-05,3.22E-05,0.00040836,0,0,0.029207582,0.001590745,0.00423351,0.020903762,0.474654921,0,1
